203.272,141.166
199.072,138.766
197.572,135.766
195.772,135.766
195.472,138.766
195.772,140.866
195.472,143.866
191.872,141.766
187.072,140.566
185.872,139.366
186.472,144.166
187.672,151.066
175.672,142.366
177.172,135.766
177.172,131.566
171.172,128.866
168.472,127.966
167.572,124.966
169.372,124.066
170.872,123.166
166.072,119.266
168.772,116.866
171.172,116.566
171.472,113.866
175.372,116.266
178.072,109.666
175.372,106.666
173.572,107.266
170.572,104.266
166.672,102.166
167.872,100.366
171.772,99.7662
172.972,100.066
174.472,99.7662
182.272,99.4662
185.872,99.4662
185.872,96.4662
189.472,97.9662
189.172,98.8662
193.672,100.966
195.772,100.366
192.472,108.766
194.572,113.566
198.472,115.666
199.972,119.866
198.472,121.366
194.872,121.066
192.472,121.666
191.872,118.366
189.772,114.466
187.672,115.066
186.772,113.866
183.772,111.766
186.772,104.266
189.172,93.7662
189.472,91.0662
187.672,89.2662
185.872,88.3662
184.672,88.9662
178.672,90.1662
179.572,85.0662
179.272,81.1662
181.072,79.3662
181.072,76.9662
184.372,79.9662
183.172,81.7662
187.672,81.4662
188.872,80.8662
187.072,79.0662
185.872,71.2662
181.672,72.4662
180.772,69.1662
178.372,70.0662
175.372,70.3662
175.372,72.7662
172.972,71.2662
171.772,74.2662
173.572,75.1662
169.972,75.1662
167.272,75.4662
166.372,75.7662
165.172,76.3662
165.472,78.7662
164.872,80.2662
161.872,80.2662
160.372,78.4662
156.772,79.6662
156.472,83.2662
159.772,84.1662
163.072,88.3662
161.272,89.5662
165.472,89.8662
169.072,89.8662
171.772,85.3662
173.872,85.0662
181.372,94.6662
192.172,91.6662
193.972,90.7662
193.072,85.6662
180.472,66.1662
179.272,61.9662
180.472,60.7662
182.572,61.6662
171.772,63.4662
172.672,56.5662
172.072,52.0662
175.072,52.6662
167.272,50.8662
163.372,51.1662
161.272,49.0662
161.572,47.8662
165.472,46.9662
156.172,46.0662
155.572,44.2662
151.972,46.9662
151.672,51.1662
148.972,50.5662
148.972,54.1662
148.072,58.0662
149.572,64.6662
148.072,65.5662
147.772,68.2662
144.772,65.2662
139.072,60.1662
135.472,57.1662
135.472,63.7662
130.372,61.3662
127.672,58.3662
127.672,52.9662
126.172,52.9662
125.572,51.4662
135.172,46.6662
142.072,49.0662
142.072,50.2662
142.672,45.4662
145.972,44.2662
158.572,54.1662
158.572,56.8662
163.972,57.7662
160.972,62.8662
159.172,66.4662
157.072,68.8662
158.572,70.3662
160.672,70.6662
154.672,74.2662
151.072,77.5662
153.172,68.2662
154.672,87.1662
154.672,91.0662
153.172,92.2662
154.972,98.5662
148.072,98.5662
143.572,93.7662
142.672,91.6662
144.772,90.4662
141.472,99.4662
133.672,95.8662
130.372,95.5662
128.572,91.6662
130.972,90.4662
134.272,88.9662
124.972,86.8662
117.472,85.9662
115.672,88.3662
112.972,85.6662
113.872,84.7662
115.372,82.3662
112.372,81.1662
110.272,84.7662
107.272,88.3662
111.172,90.7662
112.972,91.9662
114.172,94.6662
115.672,95.5662
111.772,95.5662
108.772,96.4662
107.272,97.9662
109.672,98.8662
107.572,103.366
109.072,104.266
109.972,105.766
111.472,106.066
113.272,106.966
112.672,103.966
113.272,102.766
117.772,105.166
121.072,106.666
122.572,101.566
125.272,100.666
125.272,98.2662
124.672,95.8662
118.672,92.2662
118.672,101.566
128.572,103.366
129.772,106.066
128.572,110.866
130.672,115.366
134.872,113.566
131.272,120.766
129.172,120.766
128.872,120.466
127.372,121.666
126.172,120.166
125.272,124.366
121.672,122.866
118.372,128.566
119.872,129.466
117.172,130.966
120.172,135.166
122.572,133.666
124.072,131.266
126.172,132.166
126.472,133.666
128.272,134.266
129.472,131.566
130.072,128.566
132.172,130.066
134.572,131.566
133.672,132.766
138.772,134.266
140.272,136.366
139.972,139.966
138.172,141.466
136.672,144.466
135.472,144.166
133.672,144.466
132.172,144.766
130.072,145.666
123.172,149.266
123.772,152.566
119.572,151.966
120.772,157.666
124.072,162.166
122.272,168.466
123.772,170.266
118.372,171.766
117.172,169.066
115.372,172.366
116.272,176.866
117.172,177.766
111.172,174.466
104.872,171.166
102.472,170.566
100.072,159.166
90.4722,162.466
84.1722,170.266
81.4722,169.366
85.3722,173.866
81.1722,176.566
79.6722,181.966
83.2722,183.766
83.8722,189.466
82.3722,193.366
80.2722,196.966
77.5722,198.166
74.2722,199.966
75.4722,202.366
71.8722,201.466
67.6722,198.466
70.6722,208.066
67.9722,212.266
66.7722,213.466
68.2722,214.666
73.0722,213.466
78.7722,211.066
78.1722,207.766
81.7722,202.966
84.4722,199.966
85.0722,206.566
82.9722,212.866
87.7722,212.866
87.1722,215.866
87.7722,218.566
91.0722,218.566
89.5722,221.866
88.9722,224.266
85.9722,225.166
82.9722,222.466
84.1722,219.766
78.4722,217.666
89.5722,227.566
88.3722,228.766
97.6722,224.866
99.1722,229.366
106.672,226.366
111.172,224.866
114.772,228.466
118.372,226.966
117.172,223.066
115.372,219.466
116.572,218.566
114.172,218.566
106.072,220.966
104.272,217.666
101.872,220.066
98.8722,220.066
97.9722,210.166
104.272,209.266
105.472,207.466
113.572,208.966
115.672,208.966
123.772,211.666
126.772,203.266
125.872,200.866
124.972,199.066
126.172,193.966
127.972,191.566
135.172,191.266
139.972,188.566
142.372,193.966
139.672,198.466
138.472,197.566
135.472,200.866
139.672,203.866
142.672,204.466
143.572,208.366
147.472,205.666
150.772,202.966
155.272,199.966
158.872,202.966
154.072,210.166
148.972,212.866
145.372,215.266
142.372,218.266
145.672,222.766
148.372,222.466
140.272,227.866
135.172,217.066
135.772,207.466
146.572,199.066
150.772,195.766
153.172,193.366
156.172,192.766
157.972,189.766
157.072,185.266
155.572,183.466
154.072,181.966
156.772,180.166
158.272,180.166
155.272,173.866
160.072,170.866
156.772,166.066
155.872,160.366
155.272,158.266
154.372,155.866
154.972,154.366
148.672,153.166
147.772,155.866
151.972,160.066
149.272,167.566
140.572,170.566
137.572,171.766
130.372,171.166
132.172,163.666
138.472,160.666
139.372,152.866
136.972,151.066
137.572,149.266
140.872,148.366
140.272,146.566
143.872,143.566
145.672,145.666
148.372,140.266
152.572,139.366
152.872,142.666
154.672,145.366
158.572,143.866
158.272,141.466
157.972,136.966
157.972,133.066
160.972,133.066
162.172,130.966
161.272,128.266
163.972,127.966
165.172,129.466
163.672,133.666
165.472,136.066
163.372,137.866
163.372,140.266
167.272,139.666
160.072,148.366
164.572,162.166
167.572,163.666
169.372,166.366
174.172,170.866
178.072,174.766
183.472,178.366
167.272,180.166
147.472,181.066
146.872,180.766
146.272,184.966
148.972,190.066
141.472,179.266
143.572,177.166
136.672,181.366
129.172,180.166
118.672,189.466
116.872,190.366
114.772,185.566
112.972,185.566
112.672,184.066
112.972,193.966
114.172,197.566
112.972,199.066
101.572,199.366
99.7722,199.366
94.0722,200.566
78.7722,191.266
77.2722,193.066
71.8722,188.866
76.0722,178.966
100.972,182.866
109.972,155.866
113.872,157.066
129.472,155.566
131.872,156.166
124.372,138.166
132.772,127.066
133.372,124.966
134.872,123.466
141.472,122.566
145.372,123.166
147.472,123.466
145.372,118.966
142.372,118.366
140.872,127.666
139.672,128.566
140.872,131.266
143.272,132.166
145.372,128.266
150.772,129.766
150.172,131.266
145.972,135.766
160.972,124.066
161.272,118.666
161.872,117.766
158.272,119.266
157.372,116.866
164.572,114.166
166.672,106.966
167.272,95.8662
163.972,94.9662
184.972,121.366
181.972,123.766
192.472,127.966
194.872,130.966
197.872,129.766
196.972,127.666
205.672,132.166
211.672,146.266
212.572,156.166
208.972,159.166
221.572,149.866
231.172,152.866
241.072,156.166
250.672,159.166
243.472,177.166
242.872,180.766
241.972,190.666
241.372,200.266
252.472,189.166
208.972,189.166
206.272,198.766
203.272,208.666
200.272,218.266
196.972,228.166
180.772,223.666
178.972,224.566
174.172,226.666
174.172,217.066
180.172,214.666
181.672,214.066
109.972,229.966
113.272,126.466
112.672,124.366
109.072,122.866
114.172,120.766
114.472,116.266
109.972,115.666
105.772,117.466
104.872,113.266
107.272,107.866
119.272,115.066
107.272,93.7662
108.772,78.4662
114.172,75.1662
115.672,76.6662
119.272,76.0662
115.072,72.7662
113.572,71.2662
111.472,68.8662
116.572,65.2662
118.672,66.7662
121.972,69.7662
123.172,66.4662
127.972,66.4662
129.472,67.3662
117.772,61.6662
116.572,58.9662
197.872,110.266
203.272,141.166
