108.788,77.2278
105.441,75.315
104.246,72.9241
102.811,72.9241
102.572,75.315
102.811,76.9887
102.572,79.3796
99.7027,77.706
95.8772,76.7496
94.9208,75.7932
95.399,79.6187
96.3554,85.1179
86.7916,78.1842
87.9871,72.9241
87.9871,69.5767
83.2052,67.4249
81.0533,66.7076
80.336,64.3166
81.7706,63.5994
82.9661,62.8821
79.1405,59.7738
81.2924,57.8611
83.2052,57.622
83.4443,55.4701
86.5525,57.3829
88.7044,52.1228
86.5525,49.7318
85.1179,50.21
82.727,47.8191
79.6187,46.1454
80.5751,44.7108
83.6834,44.2326
84.6397,44.4717
85.8352,44.2326
92.0517,43.9935
94.9208,43.9935
94.9208,41.6026
97.79,42.7981
97.5509,43.5153
101.137,45.189
102.811,44.7108
100.181,51.4055
101.855,55.231
104.963,56.9047
106.158,60.252
104.963,61.4475
102.094,61.2084
100.181,61.6866
99.7027,59.0565
98.0291,55.9483
96.3554,56.4265
95.6381,55.4701
93.2472,53.7964
95.6381,47.8191
97.5509,39.4507
97.79,37.2989
96.3554,35.8643
94.9208,35.147
93.9645,35.6252
89.1826,36.5816
89.8998,32.517
89.6607,29.4087
91.0953,27.9742
91.0953,26.0614
93.7254,28.4523
92.769,29.8869
96.3554,29.6478
97.3118,29.1696
95.8772,27.7351
94.9208,21.5186
91.5735,22.475
90.8562,19.8449
88.9435,20.5622
86.5525,20.8013
86.5525,22.7141
84.6397,21.5186
83.6834,23.9095
85.1179,24.6268
82.2488,24.6268
80.0969,24.8659
79.3796,25.105
78.4233,25.5832
78.6624,27.496
78.1842,28.6914
75.7932,28.6914
74.5977,27.2569
71.7286,28.2132
71.4895,31.0824
74.1195,31.7997
76.7496,35.147
75.315,36.1034
78.6624,36.3425
81.5315,36.3425
83.6834,32.7561
85.357,32.517
91.3344,40.168
99.9418,37.7771
101.376,37.0598
100.659,32.9952
90.6171,17.454
89.6607,14.1066
90.6171,13.1502
92.2908,13.8675
83.6834,15.3021
84.4006,9.80291
83.9225,6.21648
86.3134,6.69467
80.0969,5.2601
76.9887,5.49919
75.315,3.82553
75.5541,2.86914
78.6624,2.15186
71.2504,1.43457
70.7722,0
67.9031,2.15186
67.664,5.49919
65.5121,5.021
65.5121,7.89015
64.7948,10.9984
65.9903,16.2585
64.7948,16.9758
64.5557,19.1276
62.1648,16.7367
57.622,12.6721
54.7528,10.2811
54.7528,15.5412
50.6882,13.6284
48.5363,11.2375
48.5363,6.93376
47.3409,6.93376
46.8627,5.73829
54.5137,1.91276
60.0129,3.82553
60.0129,4.78191
60.4911,0.956381
63.1212,0
73.1632,7.89015
73.1632,10.042
77.4669,10.7593
75.0759,14.8239
73.6414,17.6931
71.9677,19.6058
73.1632,20.8013
74.8368,21.0404
70.0549,23.9095
67.1858,26.5396
68.8595,19.1276
70.0549,34.1906
70.0549,37.2989
68.8595,38.2553
70.294,43.2763
64.7948,43.2763
61.2084,39.4507
60.4911,37.7771
62.1648,36.8207
59.5347,43.9935
53.3183,41.1244
50.6882,40.8853
49.2536,37.7771
51.1664,36.8207
53.7964,35.6252
46.3845,33.9515
40.4071,33.2342
38.9725,35.147
36.8207,32.9952
37.538,32.2779
38.7334,30.3651
36.3425,29.4087
34.6688,32.2779
32.2779,35.147
35.3861,37.0598
36.8207,38.0162
37.7771,40.168
38.9725,40.8853
35.8643,40.8853
33.4733,41.6026
32.2779,42.7981
34.1906,43.5153
32.517,47.1018
33.7124,47.8191
34.4297,49.0145
35.6252,49.2536
37.0598,49.9709
36.5816,47.58
37.0598,46.6236
40.6462,48.5363
43.2763,49.7318
44.4717,45.6672
46.6236,44.9499
46.6236,43.0372
46.1454,41.1244
41.3635,38.2553
41.3635,45.6672
49.2536,47.1018
50.21,49.2536
49.2536,53.0792
50.9273,56.6656
54.2746,55.231
51.4055,60.9693
49.7318,60.9693
49.4927,60.7302
48.2973,61.6866
47.3409,60.4911
46.6236,63.8384
43.7544,62.643
41.1244,67.1858
42.3199,67.9031
40.168,69.0985
42.559,72.4459
44.4717,71.2504
45.6672,69.3376
47.3409,70.0549
47.58,71.2504
49.0145,71.7286
49.9709,69.5767
50.4491,67.1858
52.1228,68.3813
54.0355,69.5767
53.3183,70.5331
57.3829,71.7286
58.5784,73.4023
58.3393,76.2714
56.9047,77.4669
55.7092,79.8578
54.7528,79.6187
53.3183,79.8578
52.1228,80.0969
50.4491,80.8142
44.9499,83.6834
45.4281,86.3134
42.0808,85.8352
43.0372,90.378
45.6672,93.9645
44.2326,98.9855
45.4281,100.42
41.1244,101.616
40.168,99.4637
38.7334,102.094
39.4507,105.68
40.168,106.397
35.3861,103.767
30.3651,101.137
28.4523,100.659
26.5396,91.5735
18.8885,94.2036
13.8675,100.42
11.7157,99.7027
14.8239,103.289
11.4766,105.441
10.2811,109.745
13.1502,111.179
13.6284,115.722
12.433,118.83
10.7593,121.7
8.60743,122.656
5.97738,124.09
6.93376,126.003
4.06462,125.286
0.717286,122.895
3.10824,130.546
0.956381,133.893
0,134.85
1.19548,135.806
5.021,134.85
9.56381,132.937
9.08562,130.307
11.9548,126.481
14.1066,124.09
14.5848,129.351
12.9111,134.372
16.7367,134.372
16.2585,136.763
16.7367,138.914
19.3667,138.914
18.1712,141.544
17.6931,143.457
15.3021,144.174
12.9111,142.023
13.8675,139.871
9.32472,138.197
17.2149,147.044
18.1712,146.087
24.6268,143.935
25.8223,147.522
31.7997,145.131
35.3861,143.935
38.2553,146.805
41.1244,145.609
40.168,142.501
38.7334,139.632
39.6898,138.914
37.7771,138.914
31.3215,140.827
29.8869,138.197
27.9742,140.11
25.5832,140.11
24.8659,132.22
29.8869,131.502
30.8433,130.068
37.2989,131.263
38.9725,131.263
45.4281,133.415
47.8191,126.721
47.1018,124.808
46.3845,123.373
47.3409,119.309
48.7754,117.396
54.5137,117.157
58.3393,115.005
60.252,119.309
58.1002,122.895
57.1438,122.178
54.7528,124.808
58.1002,127.199
60.4911,127.677
61.2084,130.785
64.3166,128.633
66.9467,126.481
70.5331,124.09
73.4023,126.481
69.5767,132.22
65.5121,134.372
62.643,136.284
60.252,138.675
62.8821,142.262
65.0339,142.023
58.5784,146.326
54.5137,137.719
54.9919,130.068
63.5994,123.373
66.9467,120.743
68.8595,118.83
71.2504,118.352
72.685,115.961
71.9677,112.375
70.7722,110.94
69.5767,109.745
71.7286,108.31
72.9241,108.31
70.5331,103.289
74.3586,100.898
71.7286,97.0727
71.0113,92.5299
70.5331,90.8562
69.8158,88.9435
70.294,87.748
65.273,86.7916
64.5557,88.9435
67.9031,92.2908
65.7512,98.2682
58.8174,100.659
56.4265,101.616
50.6882,101.137
52.1228,95.1599
57.1438,92.769
57.8611,86.5525
55.9483,85.1179
56.4265,83.6834
59.0565,82.9661
58.5784,81.5315
61.4475,79.1405
62.8821,80.8142
65.0339,76.5105
68.3813,75.7932
68.6204,78.4233
70.0549,80.5751
73.1632,79.3796
72.9241,77.4669
72.685,73.8805
72.685,70.7722
75.0759,70.7722
76.0323,69.0985
75.315,66.9467
77.4669,66.7076
78.4233,67.9031
77.2278,71.2504
78.6624,73.1632
76.9887,74.5977
76.9887,76.5105
80.0969,76.0323
74.3586,82.9661
77.9451,93.9645
80.336,95.1599
81.7706,97.3118
85.5961,100.898
88.7044,104.006
93.0081,106.876
